title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
FINAL FANTASY VII REBIRTH,https://store.playstation.com/ko-kr/concept/10003999,2024-02-29,https://image.api.playstation.com/vulcan/ap/rnd/202308/3005/4a13ce96b9aee645c5e513658e93d7a19da511e7ef3501d9.png?w=1920,"Chinese/Korean Ver.

[예약 특전] 소환 마테리아: 모그리 군단
게임에서 「모그리 군단」을 불러내는 소환 마테리아입니다.
※예약주문은 2024년 2월 28일까지입니다.


▼조기 구매 특전
방어구: 신라 뱅글 2형
방어구: 미드가르 뱅글 MK-II
※조기 구매 특전의 부여 기간은 2024/3/13 23:59까지입니다.

※『FINAL FANTASY VII REBIRTH』와 디지털 콘텐츠가 포함된 세트 상품인 『FINAL FANTASY VII REBIRTH Digital Deluxe Edition』도 있습니다. 중복 구매에 주의하십시오.


미지의 여행은 계속된다――

마황 도시 미드가르에서 탈출한 클라우드와 동료들은, 운명의 벽을 넘어 미지의 황야에 모험의 첫발을 내디딥니다. 다양한 표정을 지닌 장대한 세계가 펼쳐지고, 초코보로 초원을 달리며, 자유롭게 탐색 스폿을 돌아다니는 새로운 이야기가 기다립니다.

■광활한 월드를 여행하는 자유로운 모험
세계는 몇 개의 월드 에어리어로 나뉘어져 있고, 월드마다 탐색이나 플레이 경험이 달라지는 자유로운 모험을 즐길 수 있습니다.

■연계기와 새로운 캐릭터로 인해 진화한 전투
액션과 전략성이 융합한 전투는 캐릭터들의 연계 액션이나 연계 어빌리티가 새롭게 더해져, 전사들을 더 불타오르게 만듭니다.

■클라우드, 세피로스, 그리고 잭스의 새로운 이야기
『FINAL FANTASY VII REMAKE』에서 이어지는 이야기는, 운명의 벽을 넘어 시작되는 미지의 여행을 새롭게 그립니다.

※본 작품은 1997년에 발매된 『FINAL FANTASY VII』(원작)을 리메이크한 작품입니다.
""잊혀진 도시""까지의 원작을 바탕으로 오리지널 요소를 가미한 작품이며
『FINAL FANTASY VII REMAKE』 프로젝트 3부작의 제2탄입니다.


다음 게임의 저장 데이터를 가지고 있으면 특전을 받을 수 있습니다.
・『FINAL FANTASY VII REMAKE』(PS4/PS5)
소환 마테리아: 리바이어던
・『FF7R EPISODE INTERmission』
소환 마테리아: 라무
※저장 데이터는 PS5 본체에 저장되어 있어야 합니다.


FINAL FANTASY VII REBIRTH 지원 언어: (TC/SC/KR ver)
음성: 일본어, 영어, 프랑스어, 독일어
자막: 한국어, 중국어(번체자), 중국어(간체자)","['FINAL FANTASY VII REBIRTH (TC/SC/KR ver) (게임)', 'FINAL FANTASY VII REBIRTH']","SQUARE ENIX CO., LTD.",['https://image.api.playstation.com/vulcan/ap/rnd/202308/3005/4a13ce96b9aee645c5e513658e93d7a19da511e7ef3501d9.png?w=1920'],['롤플레잉 게임'],['playstation']
스컬 앤 본즈,https://store.playstation.com/ko-kr/concept/225700,2024-02-16,https://image.api.playstation.com/vulcan/ap/rnd/202206/1714/Hu0YblAsnRwsRed0YlZS1h27.jpg?w=1920,"English/Chinese/Korean/Japanese Ver.

지금 예약 구매하고 악명의 복장과 대관식 폭죽이 포함된 공해의 제왕 팩을 획득하세요.


지원 언어:
인터페이스 & 자막: 영어, 일본어, 한국어, 중국어 번체/간체
음성: 영어, 일본어

---

위험천만한 '스컬 앤 본즈'의 세계에 오신 것을 환영합니다. 협동 플레이가 가능한 오픈 월드에서 액션 RPG를 경험해 보세요. 보잘것없는 존재에서 가장 악명 높은 해적 거물로 성장하세요!
박진감 넘치는 해상 전투에 뛰어들고, 독특한 선박을 건조하며, 예상하지 못한 동맹을 구축해 고난을 극복하고 바다를 아수라장으로 만드세요. 시즌마다 신규 챌린지 및 콘텐츠를 즐길 수 있는 몰입감 높은 오픈 월드에서 이름을 떨쳐 보세요.

- 막강한 무기를 장착하고 박진감 넘치는 해상 전투에서 승리하여 전리품을 쟁취하세요.

- 혼자서 혹은 2명의 다른 플레이어와 함께 팀을 맺어 무법천지의 바다를 항해하세요. 함께 청부 의뢰를 수행하고 보상을 받을 수 있습니다.

- 잔혹한 해적 사냥꾼과 치명적인 바다 괴물, 예측할 수 없는 날씨, 위험천만한 거대 파도, 초자연적인 위협 요소 등 수많은 위기가 방대한 오픈월드에서 여러분을 기다립니다.

- 자신만의 플레이 스타일에 맞추어, 출시 당일부터 최대 10종의 개성 넘치는 선박을 건조하세요.

- 악명을 높여 더 많은 자원과 기회를 거머쥐세요. 보다 위험한 청부 의뢰를 수주하고 장비를 업그레이드할 수 있습니다.

지속적인 인터넷 연결과 유비소프트 계정, PlayStation™Network 계정 및 PlayStation®Plus 멤버십(별도 구매)이 필요합니다.","['SKULL AND BONES™ (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))', 'SKULL AND BONES™']",UBISOFT,['https://image.api.playstation.com/vulcan/ap/rnd/202206/1714/Hu0YblAsnRwsRed0YlZS1h27.jpg?w=1920'],"['액션', ' 어드벤처']",['playstation']
유니콘 오버로드,https://store.playstation.com/ko-kr/concept/10002780,2024-03-08,https://image.api.playstation.com/vulcan/ap/rnd/202311/2707/9b0eb1ee1207b2c334f5d9a0dd8e3f178ac4b90003f8e948.jpg?w=1920,"예약 구매 특전 'ATLUS × VANILLAWARE 문장 세트'
아군의 깃발을 「오딘 스피어」, 「드래곤즈 크라운」, 「13기병방위권」의 문장 디자인으로 커스터마이즈 가능한, 팬이라면 절대 놓칠 수 없는 DLC 세트입니다.
※2024년 3월 7일 23:59까지 구매하시면 본 특전이 증정됩니다.


본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4™ 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

ATLUS × VANILLAWARE가 도전하는 신생 시뮬레이션 RPG

망국의 왕자로 살아남아 해방군을 이끌게 된 당신은
거대한 악의 손아귀에 떨어진 세계를 해방하기 위해
일각수의 반지를 되찾고 백성을 지키기 위해 일어선다.

광대한 세계를 자유롭게 누비며 동료를 만나, 육성하고, 지휘하여
함께 각지를 해방해 나가는 새로운 감각의 시뮬레이션 RPG!

인간, 엘프, 수인, 천사 등 동료 캐릭터는 무려 60명 이상!
각기 다른 종족과 병종의 동료를 자유롭게 편성하여 싸워라!

온라인 투기장에서 랭킹 1위를 목표로 전 세계의 플레이어와 대전하라!
최강의 부대를 이루는 것은 바로 당신이다!

※본 상품이 포함된 세트 상품도 있습니다. 중복 구매에 주의하시기 바랍니다.

이미 본 타이틀의 PS4™판을 소지하고 계신 경우에는 추가 비용을 지불하거나 본 제품을 구매할 필요 없이 PS5® 다운로드판을 다운로드하실 수 있습니다. PS4™ 패키지판을 소지하신 분은 PS5® 다운로드판을 다운로드하거나 플레이할 때마다 디스크를 PS5®에 삽입하셔야 합니다. 패키지판의 PS4™ 타이틀을 소지하고 계시더라도 디스크를 사용하지 않는 PS5® 디지털 에디션을 구매하셨다면 PS5® 다운로드판을 추가 비용 없이 받으실 수는 없습니다.","['Unicorn Overlord', '유니콘 오버로드 PS4 & PS5 (중국어(간체자), 한국어, 중국어(번체자))']",SEGA CORPORATION,['https://image.api.playstation.com/vulcan/ap/rnd/202311/2707/9b0eb1ee1207b2c334f5d9a0dd8e3f178ac4b90003f8e948.jpg?w=1920'],['롤플레잉 게임'],['playstation']
택시 라이프: 시티 드라이빙 시뮬레이터,https://store.playstation.com/ko-kr/concept/10007412,2024-03-07,https://image.api.playstation.com/vulcan/ap/rnd/202310/3014/3f7c528f8ed4b2d8eed941e93b4b02f21241fc02a5d69296.jpg?w=1920,"택시 라이프를 사전 주문하고 자동차 역사상 최고의 보석에서 영감을 받은 최고급 차량인 VIP 빈티지 컨버터블카를 받고 고객에게 잊을 수 없는 바르셀로나 투어를 선사하세요!


자신의 자동차와 회사의 운전대를 잡고 바르셀로나 곳곳으로 승객을 나르며 회사를 성장시키세요!
자동차 한 대와 마음 속에 품은 꿈만 가지고 바르셀로나에 도착한 후, 그 유명한 도시의 붐비는 길거리를 누비며 승객을 옮기고 최고의 서비스를 제공하세요. 교통 수칙을 지키고, 참을성 없는 관광객과 날씨 변화 그리고 러시 아워에 대처하고, 교통 체증과 사고를 피하기 위해 경로를 그때그때 변경해야 합니다. 그리고 무엇보다도 고객에게 만족스러운 서비스를 제공해 최고의 평점과 후한 팁을 획득해야 하죠!

진짜 바르셀로나를 탐험하세요
• 1:1 비율로 재현된 바르셀로나의 광범위한 지역에서 460km(286마일)에 달하는 도로를 따라 승객을 옮기세요.
• 도시를 탐험하며 새로운 관심 지점을 발견해 경험치를 획득하세요.
• 경험치를 사용해 더 긴 거리의 운행을 수락하는 능력 등 새로운 스킬을 잠금 해제할 수 있습니다.

프로처럼 운전하세요
• 고객을 태우고 목적지로 데려다 주세요.
• 교통 수칙을 따르며 차량 및 보행자와 충돌하지 않게 조심하세요.
• 무작위 이벤트(사고, 건설 공사, 퍼레이드 등)에 따라 경로를 수정하세요.
• 도로면이 젖었을 때 충돌을 피하기 위해 평소보다 미리 브레이크를 밟는 등 날씨 변화에 적응하세요.

사업을 경영하세요
• 운행 수익으로 새로운 자동차를 구매하세요.
• 구직자의 프로필을 보고 직원을 고용한 후 자동차, 동네, 시간대를 배정해 주세요.
• 최대한의 수익을 위해 올바른 결정을 내리세요!

자신의 한계에 도전하세요!
도전을 좋아하신다면, 다음과 같은 두 가지 유형의 특수 임무를 수락하세요.
• 최대한 빨리 운전하기(과속 벌금은 부과되지 않습니다).
• 교통 수칙 준수하기.

이러한 임무의 고객은 기대치가 특히 높으니, 실수 없이 신속하게 운행하세요!

고객을 만족시키세요
• 수다, 라디오 채널 변경, 창문 열기 등 고객의 요청에 응하세요.
• 완벽한 서비스를 제공해 팁과 좋은 후기를 받으세요.

택시를 개조하세요
• 운전 스타일과 전기 또는 연료 기반 자동차나 자동, 반자동, 수동 변속기 등 자동차 모델을 선택하세요.
• 자동차의 색상, 운전석, 림, 액세서리 등을 취향에 맞게 개조하세요.
• 수익과 경험치를 사용해 차량을 업그레이드하세요!

택시를 관리하세요
• 대시보드의 경고등을 주시하며 필요할 때마다 주유소, 충전소, 정비소를 방문하세요.
• 차량이 손상되면 수리하세요.
• 세차장에 정기적으로 방문하세요. 자동차가 더러우면 고객들이 타지 않으려 할 것입니다!","['택시 라이프 - 스탠다드 에디션 (프리오더) (게임)', 'Taxi Life - Standard Edition (Pre-order)']","H2 Interactive Co., Ltd.",['https://image.api.playstation.com/vulcan/ap/rnd/202310/3014/3f7c528f8ed4b2d8eed941e93b4b02f21241fc02a5d69296.jpg?w=1920'],['시뮬레이션'],['playstation']
Welcome to ParadiZe,https://store.playstation.com/ko-kr/concept/10005724,2024-02-29,https://image.api.playstation.com/vulcan/ap/rnd/202311/0315/237f16b29f89f3306a2cede99337b2a26fe9b2576c13b708.jpg?w=1920,"지금 예약 구매하면 방탄복, 군사 의상, 전술 배낭, 좀봇 스킨 4개, 한정 군사 건물로 구성된 밀리터리 코스메틱 팩을 드립니다.


이곳은 여러분이 그리던 낙원과는 다를 겁니다. 좀비로 들끓고 있기 때문이죠! 다행스럽게도 여러분이 좀비를 조종할 수 있습니다. 좀비를 잡아 농사를 짓거나 싸우도록 가르치세요. 여러분이 세상을 탐험하며... 새로운 낙원을 찾는 동안 좀비들이 캠프의 건설과 방어를 도와줄 겁니다.

ParadiZe에 오신 걸 환영합니다!

자신만의 좀비 동료를 갖고 싶으신가요? 다른 좀비로부터 당신을 지켜주고 모든 모험을 함께할 충직한 친구를요? ParadiZe에서는 가능합니다! 이곳에서는 궂은 일은 좀비들이 도맡아 하죠.
아름다운 ParadiZe에서는 창의력 넘치는 생존자들이 세상을 뒤덮은 좀비들을 조종하는 기술을 시험하고 있습니다. 그 기술이 적용된 좀비들은 무척 귀중한 아군이 되어주죠. 다만 그렇게 똑똑하진 않고, 가끔은 조금 불안정하답니다.
ParadiZe에서의 나날이 늘 장밋빛이기만 한 건 아니지만, 어느 정도 똑똑하고 손재주가 있으시다면 살아남을 수 있을지도 모릅니다...


다양한 깜짝 선물이 기다리는 곳

ParadiZe를 탐험하며 다양하고 독특한 캐릭터들을 만나보세요. 특이한 식물과 동물들이 계속해서 여러분을 놀라게 할 겁니다. 설원 또는 사막에서, 혼자 또는 Zombot 동료와 함께 모험을 떠나세요. 그리고 머무시는 동안 방해가 되는 골칫거리는 마음껏 제거하셔도 됩니다.
황무지로 원정을 떠나고 싶으신가요? 아니면 캠프에서 느긋하게 쉬고 싶으신가요? 전부 여러분의 선택에 달렸으니, 머무시는 동안 마음껏 시간을 보내세요!
하지만 현지인들에게 너무 가까이 다가가는 건 권장하지 않습니다. 조금... 공격적일 수 있거든요.


아늑한 집

도착하시면 바로 캠프를 건설해야 합니다. 조금씩 업그레이드할 수 있는 작고 아늑한 보금자리죠. 편안한 것도 중요하지만, 방어 태세를 갖추는 것도 잊지 마세요! 좀비들은 여러분을 가만 내버려두지 않을 테니, 좀비를 격퇴할 다양한 덫과 방어 시설을 추가하세요.
캠프를 유지하는 데에는 노력이 필요하지만, 그런 허드렛일이 싫으셔도 걱정하지 마세요. 아까 말씀드렸듯, 이곳에서는 좀비가 궂은 일을 도맡아 하니까요.


즐거움은 나누면 두 배

머무시는 동안 혼자 생활하실 수도 있고, 다른 사람들과 어울릴 수도 있습니다.
최대 3명의 친구를 초대해 이 잊지 못할 경험을 함께 즐기세요.
저희 ParadiZe에서는 누구나 환영합니다!

자. 왜 망설이시나요?","['Welcome to ParadiZe - Standard Edition (Pre-order) (게임)', 'Welcome to ParadiZe - Standard Edition (Pre-order)']","H2 INTERACTIVE CO., LTD.",['https://image.api.playstation.com/vulcan/ap/rnd/202311/0315/237f16b29f89f3306a2cede99337b2a26fe9b2576c13b708.jpg?w=1920'],['액션'],['playstation']
Classified: France '44,https://store.playstation.com/ko-kr/concept/10007316,2024-03-05,https://image.api.playstation.com/vulcan/ap/rnd/202309/2013/4e6529d3030f2495bc656b291b552bd1c83916cc422885ce.jpg?w=1920,"English/Chinese/Japanese Ver.

Classified: France '44를 예약 구매하고 다음 아이템을 받으세요.
""Blue"" 패턴 무기 팩:
M1 카빈 ""Blue""
리 엔필드 ""Blue""
트렌치 건 ""Blue""

""Cobalt"" 패턴 저항군 의상:
저항군 모자 ""Cobalt""
저항군 재킷 ""Cobalt""
저항군 바지 ""Cobalt""


Classified: France ‘44는 1944년 6월, 연합군의 프랑스 침공으로 이어지는 절망적인 제2차 세계대전을 배경으로 한 새로운 턴제 전략 게임입니다.

연합군 특공대와 프랑스 저항군으로 구성된 특수 요원팀을 지휘하세요. 엘리트 요원을 모집하여 군대를 구성하고 훼방과 파괴의 상징적인 캠페인에 참여하세요. 경쟁 상대를 대상으로 저항 네트워크를 구축하고 영역 깊숙한 곳에 위치한 독일군의 목표물을 공격하세요. 하지만 더 많은 혼란을 일으킬수록 게슈타포 비밀 경찰의 주의를 끌게 된다는 사실을 명심하세요.

연합군과 프랑스군의 업적에서 영감을 받은 흥미진진한 미션에서 턴제 전술 개념을 확장하여 제2차 세계대전의 진정한 전투의 현장을 생생하게 재현했습니다. 해당 캠페인은 매번 다른 방식으로 여러 번 플레이할 수 있습니다.

최후의 순간은 모든 샷에서 온다. Classified: France ‘44의 특별한 사격 시스템은 모든 샷이 자신과 적에게 영향을 미칩니다. 적을 제압하고 쓰러뜨려 움츠린 적의 측면을 공략하여 최후의 일격을 가할 수 있는 위치를 노려보세요.

전투를 주도하라. 은신 전략을 사용하여 핵심 목표물을 제거하고 원하는 방식으로 전투를 끌어가세요. 하지만 더 많은 적을 처치할수록 적들의 주의를 끌 수 있으니, 적에게 들키기 전에 은신을 해제할 준비를 해두세요!

팀을 구성하라. 각자 다른 스토리를 가진 개성 넘치는 히어로를 선택할 수 있습니다. 히어로를 훈련하고, 커스터마이즈하며, 다양한 스킬과 무기를 장착하세요. 모닥불 주위에 모여 앉아 시간을 보내고 전쟁으로 황폐해진 프랑스의 전장에서 맞서 싸우는 히어로들의 삶에 대해서도 알아가면서 팀의 의욕을 높여보세요.

역사는 경험에서 시작된다. 프랑스군이 팀에 제공하는 45개 이상의 미션에서 도전적인 목표를 완료하세요. 저항력을 키우고 궁극적인 목표를 지원하고자 전략에 알맞은 미션을 선택하세요. 전략적인 운영을 위해 팀을 파견하고 관리하세요.

끝없는 즐거움. 업데이트와 확장팩으로 Classified: France ‘44의 더 넓은 세계를 경험하세요. Classified: France ‘44 세계는 자유를 위한 전투에 더 새롭고 흥미진진한 요소를 선사합니다. 기밀 미션 크리에이터와 모딩 툴로 플레이어가 직접 제작한 콘텐츠를 언제나 즐길 수도 있습니다.

승리를 향한 질주. Classified: France ‘44에는 도전이 가득합니다. 최고의 전술 플레이를 펼치면서 최적의 전략을 수립하고 게임의 다양한 엔딩까지 찾아보세요. 과연 여러분의 결전의 날은 어떤 모습일까요?","[""Classified: France '44"", ""Classified: France '44 (중국어(간체자), 영어, 일본어, 중국어(번체자))""]",TEAM 17 DIGITAL,['https://image.api.playstation.com/vulcan/ap/rnd/202309/2013/4e6529d3030f2495bc656b291b552bd1c83916cc422885ce.jpg?w=1920'],"['롤플레잉 게임', ' 전략']",['playstation']
As Dusk Falls PS4 & PS5,https://store.playstation.com/ko-kr/concept/10008922,2024-03-07,https://image.api.playstation.com/vulcan/ap/rnd/202311/3019/1a880851f40569c0e5b3377d142eff7a230d6d2e5f1df3f5.png?w=1920,"지금 예약 구매하세요!


INTERIOR/NIGHT에서 개발한 As Dusk Falls는 비평가들의 호평, 그리고 다수의 수상 경력에 빛나는 멀티플레이어 인터랙티브 드라마입니다.
As Dusk Falls는 몰입형 범죄 드라마로서 1998년 애리조나의 작은 마을의 한 강도 사건으로 시작됩니다. 그렇게 게임은 수십 년에 걸쳐 얽히고설킨 두 가족의 삶을 적나라하게 투영합니다. 그리고 그 과정에서 플레이어는 여러 선택을 해야 합니다. 이 선택은 배신과 희생, 인내가 연속되는 험악한 이야기 속에서 등장인물들의 삶에 큰 영향을 주게 됩니다.
이야기를 플레이하면서 여러 인물이 맞이하는 결과가 달라지는 모습, 그리고 모든 결정과 관계 뒤에 숨겨진 미묘한 차이를 발견해 보세요. 과연 이야기 속의 인물들은 무사히 생존할 수 있을까요? 그리고 이들은 종국에 어떤 사람이 되어 있을까요?
As Dusk Falls가 2024년 3월 7일, PlayStation®4와 PlayStation®5로 출시됩니다. 새로운 햅틱 및 터치패드 컨트롤, 그리고 간편한 동반 앱도 확인해 보세요. 혼자서는 물론, 최대 8명까지 로컬 및 온라인으로 플레이할 수 있습니다.

여러분은 사랑하는 사람을 위해 무엇을 희생할 수 있습니까?

하드보일드 범죄 드라마. Heavy Rain과 Beyond: Two Souls의 리드 디자이너가 제작한 시네마틱 스토리를 만나보세요. 이야기는 각종 분기로 뻗어가면서도 결코 긴장의 끈을 놓지 않습니다. 윗세대의 실수로 비롯된 시련 속에서 두 가족이 살아남고 지키며 견디기 위해 몸부림치는 모습을 확인하세요.

혼자서도, 여럿이도 가능한 플레이. 결정은 혼자서는 물론, 여러 명도 가능합니다. 고심 끝에 내린 결정은 등장인물들의 삶을 완전히 바꾸게 됩니다. 편리한 조작을 확인해 보세요. 컨트롤러나 As Dusk Falls 동반 앱을 통해 손쉽게 플레이할 수 있습니다. 로컬이나 온라인, 또는 로컬이나 온라인을 뒤섞어 최대 8명의 플레이어가 투표를 진행하는 것도 가능합니다.

희생하거나 살아남거나. 모든 결정은 등장인물들의 운명에 영향을 끼칩니다. 챕터마다 다양한 분기가 존재합니다. 이러한 분기는 플레이어의 성향을 파악할 수 있게 해주며, 플레이를 더욱더 특별하게 만들어 줍니다.

PlayStation®만의 특징. As Dusk Falls는 PlayStation®5의 새로운 햅틱 피드백을 반영하여 결정의 무게를 확실히 전달하는 것은 물론, 이야기에 새로운 동력을 부여합니다. 아울러, 터치패드 컨트롤을 통해 가족과 희생에 관한 대서사시를 한층 더 직관적으로 느낄 수 있습니다.","['As Dusk Falls PS4® & PS5® (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))', 'As Dusk Falls PS4® & PS5®']",INTERIOR NIGHT LIMITED,['https://image.api.playstation.com/vulcan/ap/rnd/202311/3019/1a880851f40569c0e5b3377d142eff7a230d6d2e5f1df3f5.png?w=1920'],['어드벤처'],['playstation']
REVEIL,https://store.playstation.com/ko-kr/concept/10008839,2024-03-07,https://image.api.playstation.com/vulcan/ap/rnd/202401/2307/b5f3d7ac2b9f99172d069dbe364c507c1b96fba32ef63df8.jpg?w=1920,"지금 예약 주문하고 10% 할인을 받으세요!


당신은 잠에서 깨어납니다. 혼란스러운 상태입니다. 머리가 깨질 듯 아픕니다. 상황이 비현실적이지만 어딘가 익숙합니다.

당신의 아내 마사와 딸 도리가 보이지 않습니다. 왜일까요? 답을 찾기 위해 주변 환경과 기억의 조각을 더듬어 봅니다. 상황을 파악하는 과정에서 계속 수수께끼 같은 과제에 직면하게 됩니다. 어젯밤 무슨 일이 있었던 걸까요? 왜 서커스 무대를 만들었던 일밖에 생각나지 않는 걸까요?

상황은 더욱더 이상하고 기이해집니다. 현실과 기억, 상상의 경계가 점차 흐려지고 결국 되돌아갈 수 없다는 걸 깨닫게 됩니다. 당신은 반드시, 무슨 대가를 치르더라도 이 이야기의 끝을 맺어야 합니다...

""""안도감은 찾기가 힘들다. 아직 끝나지 않았어.""""

설정

REVEIL에서 플레이어는 현실과 환상의 경계가 모호한 세심하게 설계된 세계에 몰입하게 됩니다. 이 게임은 60년대 서커스에서 영감을 받아 사실적으로 구성된 비현실적인 환경을 배경으로 합니다. 월터 톰슨의 심리와 과거를 살짝 엿보세요.

진행할수록 분위기는 더 어두워지고, 더 미스터리해지고, 더 불가사의해집니다.

현혹될 것 같은 분위기, 기억의 조각, 신비한 환상의 소용돌이에 휘말리게 되면, 복잡하게 얽힌 상황과 상태에 대한 답을 찾을 거라는 희망을 품고 더 깊이 파고드는 수밖에 없습니다. 희망이 서서히 사라지더라도 말이죠. 오직 마사와 도리를 찾겠다는 의지로 포기하지 않고 버티는 당신. 눈을 크게 뜨고 두 사람이 남긴 힌트를 찾아보세요. 그리고 정신을 놓지 않도록 조심해야 합니다...

특징

- 모든 것에 의문을 품게 하는 심오한 심리적 경험
- 세심하게 설계된 다양한 환경에서 플레이할 수 있는 다섯 개의 막
- 다음 요소를 포함한 1인칭 내러티브 경험:
- 다양한 퍼즐과 수수께끼
- 몰입감 넘치는 아름다운 시각적 경험 #madewithunity
- 몽롱하고 전기적이며 불안한 요소를 담은 다층적 내러티브
- 60년대 서커스 시대의 분위기를 담은 그림, 포스터, 글","['REVEIL', 'REVEIL (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))']",DAEDALIC ENTERTAINMENT,['https://image.api.playstation.com/vulcan/ap/rnd/202401/2307/b5f3d7ac2b9f99172d069dbe364c507c1b96fba32ef63df8.jpg?w=1920'],['어드벤처'],['playstation']
Pacific Drive,https://store.playstation.com/ko-kr/concept/10006288,2024-02-22,https://image.api.playstation.com/vulcan/ap/rnd/202311/0710/9a4ae9a0fb8d4c549dc109c1be7851ff7b484e7e70af6df3.jpg?w=1920,"Pacific Drive는 자동차를 유일한 동반자로 삼는 1인칭 운전 생존 게임입니다. 초현실적으로 재구성된 태평양 북서부를 탐험하고 올림픽 통제 구역으로 모험을 떠나면서 초자연적인 위험에 맞서세요. 본거지 역할이 되는 버려진 차고에서 자동차를 복원하고 업그레이드하면서 황야를 탐험할 때마다 독특하고 기묘한 도전에 직면하게 됩니다. 귀중한 자원을 수집하고 통제 구역에 남겨진 것들을 조사하세요. 이 예측할 수 없는 적대적인 환경에서 살아남기 위해 정확히 어떤 것이 필요한지를 배우면서 오랜 기간 잊혀진 미스터리를 풀어보세요.

본능의 질주
자신과 보유한 스테이션 웨건은 악랄한 세상에 맞서게 됩니다. 도로 안팎에서 살아남으려면 새 타이어보다 더 많은 것이 필요합니다. 자신을 보호하기 위해서 충실한 웨건을 업그레이드 및 강화할 수 있지만, 자동차는 타격을 받을 것입니다. 가스 탱크를 가득 채우고 패널을 손상되지 않게 유지하여 구역에 침투하는 방사선을 견뎌내세요. 즉석에서 수리를 하고, 가능한 모든 곳에서 재료를 구하고, 그림자 속에 숨어서 목숨을 노리는 위협들에 대처할 수 있도록 롤링 요새를 개조하는 등 한계에 부딪히게 될 것입니다. 자신과 보유한 스테이션 웨건은 악랄한 세상에 맞서게 됩니다. 도로 안팎에서 살아남으려면 새 타이어보다 더 많은 것이 필요합니다. 자신을 보호하기 위해서 충실한 웨건을 업그레이드 및 강화할 수 있지만, 자동차는 타격을 받을 것입니다. 가스 탱크를 가득 채우고 패널을 손상되지 않게 유지하여 구역에 침투하는 방사선을 견뎌내세요. 즉석에서 수리를 하고, 가능한 모든 곳에서 재료를 구하고, 그림자 속에 숨어서 목숨을 노리는 위협들에 대처할 수 있도록 롤링 요새를 개조하는 등 한계에 부딪히게 될 것입니다.

구역 조사
비밀스러운 ARDA 조직의 실험 잔해가 구역 전반에 흩어져 있어 해답을 찾기가 쉽지 않습니다. 어디를 둘러보아도 여정을 더 어렵게 만들거나 더 흥미롭게 만드는 이상 현상, 뒤틀린 초현실적인 힘을 발견할 수 있습니다. 어둠 속 실루엣, 굴러다니는 고철 더미, 우뚝 솟은 흙 기둥 등 - 모든 여정은 이세계의 위험 요소로 가득합니다. 다만 그것들이 아무리 무섭다 해도 구역 폭풍의 압도적인 위력에 비할 수는 없습니다. 액셀을 밟고 최대한 빨리 빠져나가세요. 이 구르는 소용돌이는 땅을 찢어버리고 가까이 머물러 있는 모든 것을 없애버립니다. 조심하세요.

반복
지도를 확인하고 필요한 장비를 챙긴 다음 길을 떠나세요. 이동하면서 자원과 데이터를 수집하세요. 구역 벽 안에는 유용한 물건이 가득합니다. 안전하게 돌아와서 트렁크의 내용물을 사용해 자동차와 차고를 업그레이드하세요. 모험을 떠날 때마다 혹독한 날씨, 험난한 환경, 실험 잔재 등 새로운 시련이 기다리고 있습니다. 일부 재료는 가장 위험한 곳에서만 찾을 수 있는 만큼, 이 구역 내의 황금법칙은 '위험을 무릅쓰지 않고는 얻는 것도 없다'입니다. 긴 여정이 될 것이니 시간을 낭비하지 말고 현명하게 행동하세요.","['Pacific Drive', 'Pacific Drive (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))']",Kepler Interactive Limited,['https://image.api.playstation.com/vulcan/ap/rnd/202311/0710/9a4ae9a0fb8d4c549dc109c1be7851ff7b484e7e70af6df3.jpg?w=1920'],"['액션', ' 드라이빙/레이싱']",['playstation']
10 Seconds to Win!,https://store.playstation.com/ko-kr/concept/10009555,2024-03-06,https://image.api.playstation.com/vulcan/ap/rnd/202312/1103/b37cbb9ef4817e219822f8628ee58e566e6a8f4cb5aaae7f.png?w=1920,"10 Seconds to Win에서 날렵한 금발 머리 영웅이 되어 뛰고 질주하면서 승리의 영광을 차지하세요! 이 게임은 각각의 단일 화면 챌린지를 10초 안에 완료해야 하는 정밀 플랫포머입니다. 달리고, 점프하고, 공중에서 질주해서 가시, 회전 톱날 등을 피하면서 스테이지 끝에 세워져 있는 트로피컵에 도달하세요.

과연 당신은 점점 난이도가 높아지는 100개의 레벨을 주어진 시간 안에 완료할 수 있을까요?

특징:

• 난이도가 점점 상승하는 100개의 플랫포밍 스테이지를 마스터하세요!
• 가시 함정, 구덩이, 회전 톱날 등을 피하세요.
• 10초 안에 결승선에 도착하세요!
• 정확한 점프와 움직임을 가능하게 해주는 정밀한 컨트롤을 경험하세요.
• 즉시 부활해서 계속해서 레벨에 다시 도전하세요!",['10 Seconds to Win!'],eastasiasoft,['https://image.api.playstation.com/vulcan/ap/rnd/202312/1103/b37cbb9ef4817e219822f8628ee58e566e6a8f4cb5aaae7f.png?w=1920'],"['액션', ' 가족', ' 퍼즐']",['playstation']
