title,url,date,imageurl,description,autokwd,company,screenshot,tag,platform
용과 같이8,https://store.playstation.com/ko-kr/concept/10004462,2024/1/26,https://image.api.playstation.com/vulcan/ap/rnd/202309/1910/fbb8c4589cc06957710a32ef1f5a2980518d65815bdfc582.png?w=1920,"English/Chinese/Korean/Japanese Ver.

【예약 구매 특전 내용】

척척 육성 부스터 & 스페셜 잡 팩

■척척 육성 부스터 팩

카스가나 키류를 비롯한 캐릭터의 레벨 및 '본업'의 잡 랭크를 1 상승시킬 수 있는 아이템 세트 등, 육성에 유용한 아이템 팩으로 구성되어 있습니다.

수록 내용
・레벨 어퍼 팩(소)×1
・배틀·연성 응원 팩(소)×1
・잡 강화 팩(소)×1

*상기 팩에 포함된 아이템을 사용하면, 사용한 캐릭터의 레벨을 1 상승시키기 위해 필요한 경험치 및 해당 직업의 잡 랭크를 1 상승시키기 위해 필요한 경험치를 획득할 수 있습니다. 필요 경험치가 적을 때 사용하면 아이템으로 얻는 혜택이 낮아지니 주의해 주십시오.
또한, 캐릭터 레벨 및 잡 랭크가 상한에 도달한 캐릭터에게는 사용할 수 없습니다.

■스페셜 잡 세트

스페셜 잡 '풋볼러'와 '테니스 플레이어' 세트입니다.

・남성 직업 '풋볼러'
・여성 직업 '테니스 플레이어'

※남성 캐릭터를 '풋볼러'로 전직시키려면 카스가의 멘탈 Lv.5 이상이 필요합니다.

※여성 캐릭터를 '테니스 플레이어'로 전직시키려면 카스가의 활기 Lv.5 이상이 필요합니다.

※2024년 1월 25일 23:59까지 예약 구매하신 경우, 본 특전을 획득할 수 있습니다.
또한, '스페셜 잡 세트'는 예약 기간 종료 후에 유료로 판매됩니다.


본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4® 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

다시 한번 '밑바닥'에서 기어오르는 사나이 카스가 이치반과 '인생 최후'의 싸움에 임하는 사나이 키류 카즈마.
두 명의 주인공이 펼치는 시리즈 최고의 드라마를 그린 초대작 RPG.

싸움은 더욱 전략성이 더해진 '새로운 라이브 커맨드 RPG 배틀'로 진화.
추가된 신직업과 충실하게 구현된 커스터마이즈, 육성 요소를 통해 최강의 파티를 꾸려라!

또한, 무대는 시리즈 최초의 해외 스테이지 '하와이'.
하와이의 특성을 살린 다채로운 플레이 스폿을 만끽하라!

※본 상품은 게임 본편 단품입니다. 게임 본편과 추가 콘텐츠가 포함된 세트 상품도 있습니다. 구매하실 때는 중복 구매에 주의해 주십시오.

이미 본 타이틀의 PS4®판을 소지하고 계신 경우에는 추가 비용을 지불하거나 본 제품을 구매할 필요 없이 PS5® 다운로드판을 다운로드하실 수 있습니다. PS4® 패키지판을 소지하신 분은 PS5® 다운로드판을 다운로드하거나 플레이할 때마다 디스크를 PS5®에 삽입하셔야 합니다. 패키지판의 PS4® 타이틀을 소지하고 계시더라도 디스크를 사용하지 않는 PS5® 디지털 에디션을 구매하셨다면 PS5® 다운로드판을 추가 비용 없이 받으실 수는 없습니다.","['용과 같이8 PS4 & PS5 (게임)', 'Like a Dragon: Infinite Wealth PS4 & PS5']",SEGA CORPORATION,['https://image.api.playstation.com/vulcan/ap/rnd/202309/1910/fbb8c4589cc06957710a32ef1f5a2980518d65815bdfc582.png?w=1920'],['롤플레잉 게임'],['playstation']
Granblue Fantasy: Relink,https://store.playstation.com/ko-kr/concept/229066,2024/1/29,https://image.api.playstation.com/vulcan/ap/rnd/202308/0411/265f9761fe564eb50df49ec66029bf80005587d441888ebb.png?w=1920,"English/Chinese/Korean/Japanese Ver.

【사전예약 세트 상품 내용】
■진 '혼신 III', 진 '배수 III'
■얼리 액세스권

※2024년 1월 31일까지 예약구매한 경우에만 본 아이템이 포함됩니다.
※'얼리 액세스권'은 'Granblue Fantasy: Relink' 본편을 발매일 전에 선행 플레이 할 수 있는 권리입니다. 선행 플레이 시작일은 2024년 1월 29일 00:00를 예정하고 있으나, 점검 등으로 일시가 변경될 수 있습니다.


【Granblue Fantasy: Relink Standard Edition 콘텐츠 내용】
■'Granblue Fantasy: Relink' 게임 본편
■그랑블루 판타지 스페셜 아이템 세트 Relink 팩

※그랑블루 판타지 스페셜 아이템 세트 Relink 팩에는 '그랑블루 판타지'에서 사용할 수 있는 아래의 아이템이 포함되어 있습니다.
1.직업 스킨 '리벨리언 재킷'
2.십천중 한계 초월 지원 세트, 십현자 간단 가입&영역 해방 세트 중 하나를 선택
※각 아이템에 대한 자세한 내용은 'Granblue Fantasy: Relink' 공식 홈페이지 에서 확인해 주시기 바랍니다.
※'그랑블루 판타지 스페셜 아이템 세트 Relink 팩'은 2024년 5월 31일 23:59까지 구매할 경우에만 획득할 수 있습니다. 2024년 6월 1일 00:00 이후에 구매할 경우 본 아이템은 포함되지 않습니다. 또한, 본 아이템의 이용 기한은 2024년 12월 31일 23:59（JST）까지이므로 주의해 주시기 바랍니다.
※'그랑블루 판타지'와 연동한 아이템을 획득하기 위해서는 '그랑블루 판타지'의 계정이 필요합니다. 아이템의 이용 방법에 대해서는 'Granblue Fantasy: Relink' 공식 홈페이지 에서 확인해 주시기 바랍니다.

※PlayStation®4 다운로드판과 PlayStation®5 다운로드판을 둘 다 다운로드할 수 있습니다.
※PS4™ 패키지판을 구매하신 분은 추가 요금 없이 PS5™ 다운로드판으로 업그레이드할 수 있습니다.
※업그레이드한 PS5™ 다운로드판을 실행하기 위해서는 PS4™ 패키지판의 게임 디스크가 필요합니다.
※PS4™ 패키지판에서 PS5™ 다운로드판으로 업그레이드할 경우, PS5™ 콘솔(디스크 드라이브 탑재 모델)이 필요합니다.
※PlayStation™Store에서 PS4™ 다운로드판을 구매하신 분은 추가 요금 없이 PS5™ 다운로드판을 다운로드할 수 있습니다.
※다운로드판(PlayStation™Store에서 구매 또는 획득 가능한 본편, 추가 디지털 콘텐츠)에는 각각 PS4™판과 PS5™판이 동봉되어 있습니다.
※인터넷에 연결되지 않은 경우에는 일부 이용할 수 없는 요소가 있으니 주의해 주시기 바랍니다.
※온라인 멀티 플레이를 위해서는 PlayStation®Plus 서비스 가입(유료)이 필요합니다.
※3D 오디오를 즐기기 위해서는 대응하는 TV 내장 스피커 또는 아날로그/USB 스테레오 헤드폰이 필요합니다.","['Granblue Fantasy: Relink Standard Edition PS4＆PS5 (게임)', 'Granblue Fantasy: Relink Standard Edition PS5 & PS4']",SEGA CORPORATION,['https://image.api.playstation.com/vulcan/ap/rnd/202308/0411/265f9761fe564eb50df49ec66029bf80005587d441888ebb.png?w=1920'],"['롤플레잉 게임', ' 액션']",['playstation']
수어사이드 스쿼드: 킬 더 저스티스 리그,https://store.playstation.com/ko-kr/concept/10001609,2024/2/2,https://image.api.playstation.com/vulcan/ap/rnd/202311/1700/4dd30030931c8d9d72e7fa60a2f5576352bddaa7177f07ff.png?w=1920,"사전주문하고, 클래식 아웃핏과 로그 아웃핏을 얻으세요.


배트맨: 아캄 시리즈를 만든 Rocksteady Studios의 수어사이드 스쿼드: 킬 더 저스티스 리그는 최악의 부적응자 무리가 세계를 구하기 위해 저스티스 리그를 죽인다는 불가능한 임무를 수행하는 게임으로, 장르를 초월한 3인칭 액션 슈터 게임입니다.

아만다 월러의 악명높은 태스크 포스 X(수어사이드 스쿼드)에 새로 ""영입된"" 멤버로 합류하여, 할리 퀸, 데드샷, 캡틴 부메랑, 그리고 킹 샤크와 함께 저스티스 리그를 죽여야 하는 불가능한 미션을 수행하세요. 브레이니악의 인베이전으로 파괴되고, 한때 메트로폴리스를 구했던 히어로들 때문에 공포에 휩싸인 메트로폴리스에서 풍부하고 다이내믹한 오픈월드에 뛰어드세요.

각 스쿼드 멤버는 전쟁으로 피폐해진 엄청난 규모의 메트로폴리스를 돌아다닐 수 있는 자신만의 횡단 스킬을 가지고 있습니다. 자유로운 탐험과 수직적인 전투로 잊을 수 없는 경험을 즐기세요. 플레이어들은 자유롭게 다양한 플레이 스타일을 시험하며, 적에게 가능한 많은 피해를 주게 됩니다. 플레이어는 싱글 플레이어나 최대 3명의 친구들과 하는 온라인 모드에서, 자신만의 방법으로 이 자살 미션을 진행하세요.

플레이어는 기본 게임을 구매하면 런치 후에 새로운 플레이 가능한 빌런, 환경, 무기, 인게임 이벤트, 그리고 많은 것들을 포함한 계속 진화하는 메트로폴리스를 즐길 수 있으니 기대하세요.","['Suicide Squad: Kill the Justice League', '수어사이드 스쿼드: 킬 더 저스티스 리그 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))']",Warner Bros. Interactive,['https://image.api.playstation.com/vulcan/ap/rnd/202311/1700/4dd30030931c8d9d72e7fa60a2f5576352bddaa7177f07ff.png?w=1920'],['슈팅'],['playstation']
The Last of Us™ Part II,https://store.playstation.com/ko-kr/concept/230079,2024/1/19,https://image.api.playstation.com/vulcan/ap/rnd/202312/0117/0b68ebf352db559cb45a75bd32fed3381f34dc52c5480192.png?w=1920,"음성: 영어
자막: 한국어, 영어, 중국어(번체자), 중국어(간체자), 태국어


예약주문하고 게임 내에서 다음 항목을 더 빨리 손에 넣으세요.*


• 탄약 용량 업그레이드
• 제작 훈련 교범


*제작법과 스킬, 업그레이드 해제에 필요한 보충제


에디션 포함 사항:
PS5®용 The Last of Us™ Part II Remastered 제품판

다양한 기술적 개선 사항을 적용한 300개 이상의 GOTY 수상작 The Last of Us Part II Remastered는 많은 호평을 받은 엘리와 애비의 이야기를 경험할 수 있는 가장 좋은 방법입니다.

PS5 맞춤 개선 사항
PS5용으로 제작된 The Last of Us Part II Remastered는 다음과 같은 변화를 통해 PS4용 원작을 개선했습니다:
• 다양한 그래픽 개선으로 아름답지만 위험한 세계에 생기를 불어넣었습니다.
• 시각적 성능 향상으로 이제 화질 우선 모드에서 4K 출력을 이용할 수 있습니다.
• 오래 기다릴 필요 없이 더 빠르게 액션에 돌입할 수 있습니다.
• DualSense™ 무선 컨트롤러를 완벽하게 지원합니다.

노 리턴 - 로그라이크 서바이벌 모드
완전히 새로운 모드를 통해 The Last of Us Part II의 깊은 전투를 경험하세요! 도전할 때마다 일련의 무작위적 전투를 거쳐 경로를 선택하며 최대한 오래 생존하세요. 각자 고유한 게임플레이 특성을 가진 다양한 캐릭터를 잠금 해제하세요. The Last of Us 프랜차이즈에서 한 번도 플레이해 볼 수 없었던 캐릭터도 등장합니다. Part II를 거치며 기억에 남은 다양한 적과 장소를 만나고, 긴장감 넘치는 보스전으로 정점을 찍는 다양한 도전을 즐기세요.

새로운 플레이 방식
이 사랑받는 모험 속으로 더 깊이 들어가 원작 게임이 어떻게 제작되었는지 알아보세요.
• ""삭제된 레벨""에서는 원작에서 볼 수 없었던 세 가지 새로운 레벨의 초기 개발 버전을 살펴볼 수 있습니다.
• 수 시간 분량의 새로운 개발자 코멘터리를 통해 게임을 경험하며 Part II의 개발에 대한 이야기를 확인하세요.
• 새롭게 해제할 수 있는 악기가 포함된 기타 자유 연주를 통해 음악적 잠재력을 발휘하거나, 신규 스피드런 모드*에 도전하여 최고 기록을 게시하세요.
• Part II의 다양한 접근성 기능에 서술 오디오** 및 음성 대응 진동 기능도 추가되었습니다.
• The Last of Us Part II Remastered에는 잠금 해제할 수 있는 완전히 새로운 캐릭터와 엘리와 애비 모두로 사용할 수 있는 무기 스킨도 제공합니다.

*해제하기 위해서는 게임을 진행해야 합니다.
**음성을 지원하는 언어로만 제공됩니다.","['The Last of Us™ Part II Remastered', 'The Last of Us™ Part II Remastered (중국어(간체자), 한국어, 태국어, 영어, 중국어(번체자))']",Sony Interactive Entertainment,['https://image.api.playstation.com/vulcan/ap/rnd/202312/0117/0b68ebf352db559cb45a75bd32fed3381f34dc52c5480192.png?w=1920'],"['액션', ' 어드벤처']",['playstation']
주술회전 전화향명,https://store.playstation.com/ko-kr/concept/10005862,2024/2/1,https://image.api.playstation.com/vulcan/ap/rnd/202309/2710/ac294b15c65e754cf2455e63a1e61465afc789c0a47f23e3.png?w=1920,"■예약 특전
【주술고전 1학년생 의상 세트】
배틀 시 사용 가능한 이타도리 유지·후시구로 메구미·쿠기사키 노바라의 의상 3종×컬러 베리에이션 4종류의 아이템 세트입니다.

※예약 구매 특전은 2024년 1월 31일까지 구매하신 분들께만 제공됩니다.
※내용 및 사양은 예고 없이 일부 변경될 수 있습니다.
※특전은 추후 유료 또는 무료로 재배포될 수 있습니다.


이미 해당 게임의 PS4™ 버전을 보유하고 계신 경우, 추가 비용이나 해당 제품을 구매할 필요 없이 PS5® 디지털 버전을 보유하실 수 있습니다.

※본 상품 외에 다른 에디션도 판매 중입니다. 중복 구매에 주의하십시오.

대인기 작품 『주술회전』이 첫 가정용 게임으로 영역 전개!

이타도리 유지, 후시구로 메구미, 쿠기사키 노바라, 고죠 사토루 등 친숙한 주술사와 주령들의 ""주술""을 사용하여 파트너와 함께 ""높은 곳""을 목표로 하는 2vs2 주술 연계 액션 게임.
각 캐릭터가 가진 개성 넘치는 주술을 활용해, 플레이어끼리 협공하면서 전투를 통해 강해지고, 더욱 강력해진 주술과 영역 전개로 상대 플레이어를 쓰러뜨리는, 박력 있는 액션을 즐길 수 있습니다.","['주술회전 전화향명 PS4® & PS5® (중국어(간체자), 한국어, 중국어(번체자))', 'Jujutsu Kaisen Cursed Clash PS4 & PS5']",Bandai Namco Entertainment Inc.,['https://image.api.playstation.com/vulcan/ap/rnd/202309/2710/ac294b15c65e754cf2455e63a1e61465afc789c0a47f23e3.png?w=1920'],"['액션', ' 격투']",['playstation']
페르시아의 왕자: 잃어버린 왕관,https://store.playstation.com/ko-kr/concept/10005985,2024/1/15,https://image.api.playstation.com/vulcan/ap/rnd/202305/2421/2b27ddf8f0f84e2ba18dda582f10ff3503bec3a1985c4d10.jpg?w=1920,"English/Chinese/Korean/Japanese Ver.

게임을 예약 구매하면 사르곤이 착용할 수 있는 내면의 전사 의상을 드립니다.

그 옛날 '페르시아의 왕자'를 컨셉으로 한 이 의상과 함께 추억의 향기를 느껴 보세요.

최대 3일 사전 플레이로 게임을 먼저 플레이해 보세요.


본 제품을 소지한 고객님께서는 해당 게임의 디지털 PS4™ 버전과 디지털 PS5® 버전 모두를 보유하실 수 있습니다.

‘페르시아의 왕자: 잃어버린 왕관’ 디럭스 에디션으로 풍성한 모험을 즐겨보세요. 디럭스 에디션에는 디지털 모험 가이드*와 풍요의 새 목걸이, 사르곤 이모탈 의상이 포함되어 있습니다.

시공간을 원하는 대로 바꿀 수 있는 페르시아 신화를 배경으로 한 액션 어드벤처 플랫포머 게임으로 스타일리시하고 스릴 넘치는 모험을 즐겨 보세요. 칼싸움의 대가인 사르곤을 전설적인 존재로 만들어 낼 수 있는 건 여러분밖에 없습니다! 묘기와도 같은 전투 기술을 숙달하고 새로운 시간의 힘뿐만 아니라, 특별한 능력을 손에 넣어 보세요.

내면의 전사를 일깨우세요
시간의 힘과 전투 기술, 플랫포머 스킬을 활용해 만들어 낼 수 있는 엄청난 위력의 콤보로 타락한 시간의 적들과 신화 속 괴물을 물리쳐야 합니다.

전설로 내려오는 카프산을 탐험하세요
페르시아를 컨셉으로 한 저주받은 세계 속에서 웅장한 건축물을 감상하며 독특하고 신비로우면서도 위험이 도사리고 있는 수많은 생태계를 탐험하면서 극도로 세밀하게 구현된 환경을 만나 보세요.

장대한 모험을 떠날 시간입니다
흥미롭고 독특한 게임 속 이야기를 따라가면서 뛰어난 재치가 필요한 퍼즐을 풀고 숨겨진 보물을 찾아 페르시아 신화 속 세상에 푹 빠져 보며 타락한 세계를 탐험하는 과업을 완료해야 합니다.

*공식 웹사이트(princeofpersia.com)에서 다운로드 및 스트리밍할 수 있습니다. 중국어, 영어, 프랑스어, 독일어, 이탈리아어, 일본어, 포르투갈어 및 스페인어로 이용할 수 있습니다.

이미 해당 게임의 PS4™ 버전을 보유하고 계신 경우, 추가 비용이나 해당 제품을 구매할 필요 없이 PS5® 디지털 버전을 보유하실 수 있습니다. PS4™ 디스크 사본 소유자께서는 PS5® 디지털 버전을 플레이하실 때마다 해당 사본을 PS5®에 넣으셔야 합니다. PS4™ 게임 디스크 보유자께서 PS5® 디지털 에디션 비 디스크 콘솔을 구매하시면 추가 비용 없이 PS5® 버전을 받으실 수 없습니다.","['Prince of Persia The Lost Crown', ""'페르시아의 왕자: 잃어버린 왕관' 디럭스 에디션 (게임)""]",UBISOFT,['https://image.api.playstation.com/vulcan/ap/rnd/202305/2421/2b27ddf8f0f84e2ba18dda582f10ff3503bec3a1985c4d10.jpg?w=1920'],['액션'],['playstation']
UNDER NIGHT IN-BIRTH II Sys:Celes,https://store.playstation.com/ko-kr/concept/10005045,2024/1/25,https://image.api.playstation.com/vulcan/ap/rnd/202311/3003/46e51ff47b6089a4e2c73d1a23f7084af2a771caf914525a.jpg?w=1920,"PS4™ 다운로드판과 PS5™ 다운로드판 양쪽을 다운로드할 수 있는 타이틀입니다.

【조기 구입 특전】
『UNI2 시즌패스』 다운로드 코드
※시즌패스는 추가 DLC 캐릭터 3명 수록
또, 시즌패스 특전으로 플레이어블 캐릭터 「쿠온」을 즉시 사용 가능하게 됩니다.


『시스타・셀레스』, 밤의 섭리의 균열.
이모탈라이즈의 위기.
종언은 『불길한 적동의 밤 아래』――.

정통파 근대소설감각 2D대전(퓨어 라노벨라이즈 2D 버서스 액션)
「언더 나이트 인버스」 시리즈 최신작!

시리즈 첫 번째 넘버링 타이틀 등장!

▼캐릭터 비주얼을 일신하여 총 24캐릭터 참전!
달 아래 춤추는 “쌍총의 귀부인” 「카구야」, 불락의 성벽 “강철의 수호자” 「츠루기」, 영원을 사는 존재, 끝나지 않는 “리버스” 「쿠온」 3캐릭터가 신규 참전합니다.
정교하고 치밀한 픽셀 아트 HD 그래픽으로 그려진 총 24명의 캐릭터들에 의한 백열의 배틀을 즐겨보십시오.

▼간단 조작으로 누구나 가볍게 대전 가능!
본작에서는 버튼 하나만 누르는 간단 조작으로 격투 게임을 처음 시작한 사람이라도 상쾌한 액션을 구사할 수 있습니다.

▼진화한 네트워크 대전 「롤백 넷코드」에 대응!
캐주얼 매치 기능도 추가하여, 누구나 간편하게 쾌적한 네트워크 대전을 즐길 수 있습니다.

▼신 기술・신 시스템 추가!
하이도의 신 기술 「블레어아웃 에지」, 린네의 신 기술 「비룡」 등, 전 캐릭터들에게 새로운 기술을 추가했습니다.
그밖에도 신 시스템 「크리핑 에지」 「셀레스티얼 보팔」 추가로 인해 심오한 공방을 즐길 수 있습니다.

▼시리즈 최종장! 『허무의 밤』의 새로운 이야기――.
아득히 먼 저편에서부터. 끝없이 돌아가는 고리.
되풀이되어 온 『이야기』. 그것을 지금, 끊어버리기 위하여…….
팬들이 기다려온 『허무의 밤』의 새로운 이야기가 펼쳐집니다.

※조기 구입 특전은 2024년 3월말까지의 배포를 예정하고 있습니다.
※조기 구입 특전은 추후 유상판매를 예정하고 있습니다.","['UNDER NIGHT IN-BIRTH II Sys:Celes', '언더 나이트 인버스 2 시스타셀레스 (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))']",ARC SYSTEM WORKS,['https://image.api.playstation.com/vulcan/ap/rnd/202311/3003/46e51ff47b6089a4e2c73d1a23f7084af2a771caf914525a.jpg?w=1920'],['격투'],['playstation']
Alone in the Dark,https://store.playstation.com/ko-kr/concept/10005283,2024/3/20,https://image.api.playstation.com/vulcan/ap/rnd/202308/1716/313939119e4f414b879d24caeddaaea50c7b39f55e7ad8f2.jpg?w=1920,"Alone in the Dark를 사전 주문하세요! 지금 사전 주문하시면 Derceto 1992 Costume 팩이 증정됩니다.


고전 서바이벌 호러 게임 어둠 속에 나 홀로의 리메이크 버전에서 심리적 공포와 남부 고딕 장르의 정수를 경험해보세요

새로운 장르를 개척했던 어둠 속에 나 홀로 원작에 보내는 헌사로 리메이크된 이번 게임은 두 주인공 중 한 명으로 플레이할 수 있습니다. 에드워드 칸비 또는 에밀리 하트우드가 되어 주변 환경을 탐험하고, 괴물과 싸우고, 퍼즐을 풀며 더시토 저택의 꺼림칙한 비밀을 파헤치세요...

이야기는 1920년대 미국 남부에서 에밀리 하트우드의 삼촌이 실종되며 시작됩니다. 에밀리는 개인 탐정 에드워드 칸비와 함께 정신이 온전치 못한 이들의 집이자 숨겨진 비밀을 간직한 더시토 저택으로 향합니다. 이곳에 사는 수상한 사람들, 악몽같이 끔찍한 환경, 위험한 괴물들과 대면하고 사악한 계획을 파헤치세요. 현실, 비밀, 광란의 중심에서 가치관을 뿌리째 뒤흔들 탐험을 경험할 수 있습니다. 누구를 신뢰할 수 있을까요? 무엇을 믿을 수 있을까요? 그리고 당신은 어떤 선택을 할 건가요?


- 90년대에 출시된 고전 중의 고전 호러 게임 어둠 속에 나 홀로의 리메이크 버전에서 더시토 저택을 탐험해보세요.
- 심리적 공포 장르를 탄생시킨 원작의 심장 조이는 분위기를 경험해보세요.
- 온몸에 소름이 돋게 만들지만 절대 소리는 끄고 싶지 않게 만들 절망으로 가득한 재즈 사운드트랙이 울려 퍼지는 환경 속에 빠져보세요.
- 언제든 그림자에서 사악한 존재가 나타날 것 같은 비현실적인 공간에서 턱없이 부족한 총알만으로 생존해내는 스릴을 즐겨보세요.
- 악몽 같은 공간을 에밀리 하트우드 또는 에드워드 칸비의 관점으로 경험하며 이 고딕 저택의 꺼림칙한 비밀을 파헤쳐보세요.
- SOMA와 Amnesia를 집필한 호러 장르 작가 Mikael Hedberg가 선사하는 이야기에 몰입해보세요. 상상의 한계를 넘어서는 심리적 공포를 경험할 수 있습니다.
- 에밀리와 에드워드가 할리우드 배우 Jodie Comer(킬링 이브, 프리 가이)와 David Harbour(기묘한 이야기, 블랙 위도우)의 목소리와 외모, 뛰어난 연기에 힘입어 실감 나는 캐릭터로 재탄생했습니다.","['Alone in the Dark', 'Alone in the Dark (중국어(간체자), 한국어, 영어, 일본어, 중국어(번체자))']",THQ NORDIC GAMES GMBH,['https://image.api.playstation.com/vulcan/ap/rnd/202308/1716/313939119e4f414b879d24caeddaaea50c7b39f55e7ad8f2.jpg?w=1920'],"['어드벤처', ' 공포', ' 퍼즐']",['playstation']
역전재판 456 오도로키 셀렉션,https://store.playstation.com/ko-kr/concept/10006390,2024/1/25,https://image.api.playstation.com/vulcan/ap/rnd/202309/2604/c24d8ae5332148aa09db68a9e255590a3969e76157592548.png?w=1920,"변호사 오도로키 호스케의 성장 이야기가 화려하게 부활!

신임 변호사 '오도로키 호스케'와 전설의 변호사 '나루호도 류이치'가 주인공인 3가지 인기 작품이 하나가 되어 새롭게 등장!
「역전재판 4」「역전재판 5」「역전재판 6」의 본편 14화에, 다운로드 콘텐츠였던 특별편 2화를 더한 총 16화를 수록!

더불어 시리즈 최대급 볼륨의 컬렉션 콘텐츠를 수록!
인기가 많은 오케스트라 음원이나 게임 내 BGM도 즐길 수 있는 「오케스트라 홀」!
아트 및 설정화에 더해, 신작 일러스트, 스페셜 단편 애니메이션 「역전재판 6 프롤로그」까지도 즐길 수 있는 「아트 라이브러리」!
캐릭터의 애니메이션을 손쉽게 재현할 수 있는 「액션 스튜디오」!
일본어와 영어 외에도, 한국어는 물론 프랑스어, 독일어, 중국어(번체/간체)도 지원되어 다양한 언어로 『역전재판 456』을 즐길 수 있다!
보다 아름답고 임장감이 넘치는 법정 배틀을 체감하자!

본작의 일부 표현에 대해서는, 작품의 독창성을 존중해, 제작 당시의 것을 수록하고 있습니다.","['역전재판 456 오도로키 셀렉션', 'Apollo Justice: Ace Attorney Trilogy']",CAPCOM ASIA,['https://image.api.playstation.com/vulcan/ap/rnd/202309/2604/c24d8ae5332148aa09db68a9e255590a3969e76157592548.png?w=1920'],['어드벤처'],['playstation']
Nephenthesys,https://store.playstation.com/ko-kr/concept/10009290,2024/1/17,https://image.api.playstation.com/vulcan/ap/rnd/202311/1108/037d84a6340a62af03f6992acc9a72064e694cba4a51da11.png?w=1920,"Nephenthesys는 와이드스크린 톱다운 3D 스타일로 선보이는 수직 스크롤 슛뎀업 게임입니다. 다양한 적 우주선을 뚫고 날아가고, 파워업을 모아 넓은 공격과 특수 폭탄을 사용하고, 화면을 가득 메우는 보스를 상대하세요. 미션을 진행하다 보면 동굴, 수로, 도시 등을 탐험하게 됩니다. 과연 당신은 적의 공격을 이겨내고 살아남을 수 있을까요?

특징:

• 아케이드 장르에서 영감을 받은 복고풍 슛뎀업 액션을 경험하세요.
• 고유의 능력치와 공격 유형으로 무장한 다양한 우주선 중에서 고르세요.
• 적 무리를 상대하고 파워업을 모으세요!
• 동굴, 수로, 도시, 기타 개성 넘치는 환경을 탐험하세요.
• 각 스테이지 마지막에 화면을 가득 메우는 보스를 물리치세요.
• 무전 대화를 통해 진행되는 가벼운 스토리를 즐기세요!",['Nephenthesys'],eastasiasoft,['https://image.api.playstation.com/vulcan/ap/rnd/202311/1108/037d84a6340a62af03f6992acc9a72064e694cba4a51da11.png?w=1920'],"['액션', ' 슈팅']",['playstation']
